기준일자,제품코드,창고,기초재고,입고,출고,예상재고
2026-09-24,101003015,Cranbury,864.0,0.0,0.0,864.0
2026-09-24,101003015,LA,18775.0,0.0,0.0,18775.0
2026-09-24,101003015,Texas,575.0,0.0,0.0,575.0
2026-09-24,101003028,LA,10878.0,0.0,0.0,10878.0
2026-09-24,101003118,LA,3329.0,0.0,0.0,3329.0
2026-09-24,101003119,LA,2092.0,0.0,0.0,2092.0
2026-09-24,101003122,LA,6217.0,0.0,0.0,6217.0
2026-09-24,101003133,LA,38906.0,0.0,0.0,38906.0
2026-09-24,101003133,TRANSFER,351.0,0.0,0.0,0.0
2026-09-24,101003207,LA,9441.0,0.0,0.0,9441.0
2026-09-24,101003241,Chicago,5591.0,0.0,1490.0,4101.0
2026-09-24,101003241,Cranbury,9077.0,0.0,660.0,8417.0
2026-09-24,101003241,LA,135444.0,18000.0,21045.0,132399.0
2026-09-24,101003241,Texas,9452.0,0.0,4620.0,4832.0
2026-09-24,101003242,LA,10856.0,0.0,0.0,10856.0
2026-09-24,101003282,LA,26.0,0.0,0.0,26.0
2026-09-24,101003282,TRANSFER,19.0,0.0,0.0,0.0
2026-09-24,101003282,Texas,418.0,0.0,36.0,382.0
2026-09-24,101003346,Chicago,155.0,0.0,0.0,155.0
2026-09-24,101003346,Cranbury,541.0,0.0,0.0,541.0
2026-09-24,101003346,LA,1.0,0.0,0.0,1.0
2026-09-24,101003346,Texas,814.0,0.0,0.0,814.0
2026-09-24,101003347,Chicago,412.0,648.0,0.0,1060.0
2026-09-24,101003347,Cranbury,1967.0,1080.0,0.0,3047.0
2026-09-24,101003347,LA,9333.0,0.0,2544.0,6789.0
2026-09-24,101003347,Texas,1011.0,0.0,0.0,1011.0
2026-09-24,101003359,Chicago,1313.0,0.0,0.0,1313.0
2026-09-24,101003359,Cranbury,1973.0,0.0,0.0,1973.0
2026-09-24,101003359,LA,14898.0,13995.0,14355.0,14538.0
2026-09-24,101003359,Texas,279.0,0.0,0.0,279.0
2026-09-24,101003360,Chicago,1338.0,0.0,0.0,1338.0
2026-09-24,101003360,Cranbury,1470.0,0.0,0.0,1470.0
2026-09-24,101003360,LA,3875.0,0.0,540.0,3335.0
2026-09-24,101003449,LA,247.0,0.0,0.0,247.0
2026-09-24,101003457,LA,32600.0,0.0,0.0,32600.0
2026-09-24,101003648,LA,23749.0,0.0,9064.0,14685.0
2026-09-24,101003679,LA,449.0,0.0,0.0,449.0
2026-09-24,101003679,TRANSFER,23.0,0.0,0.0,0.0
2026-09-24,101003941,LA,27062.0,11702.0,11702.0,27062.0
2026-09-24,101004098,LA,320538.0,21696.0,44352.0,297882.0
2026-09-24,101004125,LA,16932.0,0.0,335.0,16597.0
2026-09-24,101004141,Chicago,1640.0,0.0,50.0,1590.0
2026-09-24,101004141,Cranbury,1518.0,972.0,0.0,2490.0
2026-09-24,101004141,LA,21547.0,0.0,1152.0,20395.0
2026-09-24,101004148,LA,3366.0,41570.0,18048.0,26888.0
2026-09-24,101004157,LA,15.0,0.0,0.0,15.0
2026-09-24,101004174,Chicago,1211.0,0.0,360.0,851.0
2026-09-24,101004174,Cranbury,3420.0,1080.0,495.0,4005.0
2026-09-24,101004174,LA,22089.0,0.0,360.0,21729.0
2026-09-24,101004174,Texas,2708.0,0.0,330.0,2378.0
2026-09-24,101004183,Chicago,918.0,0.0,0.0,918.0
2026-09-24,101004183,Cranbury,720.0,0.0,0.0,720.0
2026-09-24,101004183,LA,6362.0,0.0,0.0,6362.0
2026-09-24,101004189,LA,2087.0,0.0,0.0,2087.0
2026-09-24,101004196,Cranbury,1248.0,0.0,0.0,1248.0
2026-09-24,101004196,LA,22537.0,0.0,0.0,22537.0
2026-09-24,101004196,TRANSFER,96.0,0.0,0.0,0.0
2026-09-24,101004214,LA,25648.0,0.0,0.0,25648.0
2026-09-24,101004220,LA,8078.0,0.0,0.0,8078.0
2026-09-24,101004224,Chicago,90.0,648.0,0.0,738.0
2026-09-24,101004224,Cranbury,8279.0,0.0,216.0,8063.0
2026-09-24,101004224,LA,151550.0,648.0,4630.0,147568.0
2026-09-24,101004224,Texas,2662.0,0.0,0.0,2662.0
2026-09-24,101004226,LA,39.0,0.0,0.0,39.0
2026-09-24,101004227,LA,3843.0,0.0,0.0,3843.0
2026-09-24,101004229,Chicago,554.0,0.0,0.0,554.0
2026-09-24,101004229,Cranbury,418.0,0.0,0.0,418.0
2026-09-24,101004229,LA,14647.0,0.0,792.0,13855.0
2026-09-24,101004229,Texas,385.0,0.0,0.0,385.0
2026-09-24,101004230,Chicago,641.0,0.0,0.0,641.0
2026-09-24,101004230,Cranbury,565.0,0.0,0.0,565.0
2026-09-24,101004230,LA,7445.0,0.0,2772.0,4673.0
2026-09-24,101004230,Texas,1374.0,0.0,72.0,1302.0
2026-09-24,101004233,Chicago,354.0,768.0,0.0,1122.0
2026-09-24,101004233,Cranbury,79.0,384.0,0.0,463.0
2026-09-24,101004233,LA,65399.0,0.0,1008.0,64391.0
2026-09-24,101004233,Texas,3044.0,0.0,0.0,3044.0
2026-09-24,101004240,LA,125.0,0.0,0.0,125.0
2026-09-24,101004245,Chicago,501.0,0.0,0.0,501.0
2026-09-24,101004245,Cranbury,17.0,0.0,0.0,17.0
2026-09-24,101004245,LA,9.0,0.0,0.0,9.0
2026-09-24,101004245,Texas,24.0,0.0,0.0,24.0
2026-09-24,101004246,LA,2482.0,0.0,0.0,2482.0
2026-09-24,101004256,LA,197.0,0.0,0.0,197.0
2026-09-24,101004257,Chicago,951.0,0.0,0.0,951.0
2026-09-24,101004257,Cranbury,1635.0,576.0,384.0,1827.0
2026-09-24,101004257,LA,31278.0,0.0,2496.0,28782.0
2026-09-24,101004257,Texas,3649.0,0.0,96.0,3553.0
2026-09-24,101004261,Chicago,663.0,648.0,0.0,1311.0
2026-09-24,101004261,Cranbury,3641.0,0.0,1458.0,2183.0
2026-09-24,101004261,LA,30313.0,4860.0,12582.0,22591.0
2026-09-24,101004261,Texas,463.0,0.0,432.0,31.0
2026-09-24,101004262,LA,3255.0,0.0,0.0,3255.0
2026-09-24,101004378,Cranbury,152.0,0.0,0.0,152.0
2026-09-24,101004378,LA,482.0,0.0,0.0,482.0
2026-09-24,101004378,TRANSFER,37.0,0.0,0.0,0.0
2026-09-24,101005690,Chicago,398.0,0.0,0.0,398.0
2026-09-24,101005690,Cranbury,384.0,0.0,0.0,384.0
2026-09-24,101005690,LA,28546.0,0.0,480.0,28066.0
2026-09-24,101005690,Texas,2055.0,0.0,96.0,1959.0
2026-09-24,101006220,LA,228.0,0.0,0.0,228.0
2026-09-24,101006220,Texas,46.0,0.0,0.0,46.0
2026-09-24,101006320,LA,511.0,0.0,0.0,511.0
2026-09-24,101006714,Cranbury,10.0,0.0,0.0,10.0
2026-09-24,101006714,LA,4.0,0.0,0.0,4.0
2026-09-24,101006821,LA,1385.0,0.0,0.0,1385.0
2026-09-24,101006900,Cranbury,72.0,0.0,0.0,72.0
2026-09-24,101006900,LA,83.0,0.0,0.0,83.0
2026-09-24,101006964,LA,2291.0,0.0,0.0,2291.0
2026-09-24,101007028,LA,24.0,0.0,0.0,24.0
2026-09-24,101007029,LA,1014.0,0.0,14.0,1000.0
2026-09-24,101007065,TRANSFER,200.0,0.0,0.0,0.0
2026-09-24,101007073,Cranbury,216.0,0.0,0.0,216.0
2026-09-24,101007073,LA,2701.0,0.0,0.0,2701.0
2026-09-24,101007310,Cranbury,319.0,0.0,0.0,319.0
2026-09-24,101007310,LA,11648.0,0.0,0.0,11648.0
2026-09-24,101007351,LA,526936.0,0.0,975.0,525961.0
2026-09-24,101007391,Chicago,144.0,288.0,0.0,432.0
2026-09-24,101007391,Cranbury,7.0,0.0,0.0,7.0
2026-09-24,101007391,LA,3258.0,0.0,0.0,3258.0
2026-09-24,101007391,Texas,1296.0,0.0,0.0,1296.0
2026-09-24,101007394,Chicago,144.0,0.0,0.0,144.0
2026-09-24,101007394,Cranbury,304.0,0.0,0.0,304.0
2026-09-24,101007394,LA,2784.0,0.0,0.0,2784.0
2026-09-24,101007402,Chicago,144.0,0.0,0.0,144.0
2026-09-24,101007402,Cranbury,134.0,0.0,0.0,134.0
2026-09-24,101007402,LA,8693.0,0.0,0.0,8693.0
2026-09-24,101007594,Cranbury,80.0,0.0,0.0,80.0
2026-09-24,101007594,LA,5592.0,0.0,0.0,5592.0
2026-09-24,101007596,Cranbury,80.0,0.0,0.0,80.0
2026-09-24,101007596,LA,5748.0,0.0,0.0,5748.0
2026-09-24,101070017,Cranbury,96.0,0.0,0.0,96.0
2026-09-24,101070017,LA,4328.0,0.0,0.0,4328.0
2026-09-24,101070017,Texas,1920.0,0.0,0.0,1920.0
2026-09-24,101070024,LA,4791.0,0.0,0.0,4791.0
2026-09-24,101070040,Cranbury,20.0,0.0,0.0,20.0
2026-09-24,101070040,LA,6603.0,0.0,238.0,6365.0
2026-09-24,101070041,LA,8191.0,0.0,0.0,8191.0
2026-09-24,101070060,LA,4431.0,0.0,0.0,4431.0
2026-09-24,101070075,LA,7330.0,0.0,0.0,7330.0
2026-09-24,101070075,Texas,173.0,0.0,0.0,173.0
2026-09-24,101070079,Cranbury,1260.0,0.0,0.0,1260.0
2026-09-24,101070079,LA,7380.0,0.0,130.0,7250.0
2026-09-24,101070079,Texas,264.0,0.0,0.0,264.0
2026-09-24,101070085,LA,8.0,0.0,0.0,8.0
2026-09-24,101070097,Cranbury,176.0,0.0,0.0,176.0
2026-09-24,101070097,LA,194.0,0.0,172.0,22.0
2026-09-24,101070101,LA,415.0,0.0,0.0,415.0
2026-09-24,101070105,Chicago,216.0,0.0,0.0,216.0
2026-09-24,101070105,Cranbury,3240.0,0.0,0.0,3240.0
2026-09-24,101070105,LA,86692.0,25920.0,30053.0,82559.0
2026-09-24,101070105,Texas,14.0,0.0,0.0,14.0
2026-09-24,101070106,LA,286715.0,11088.0,17336.0,280467.0
2026-09-24,101070107,LA,297.0,0.0,0.0,297.0
2026-09-24,101070108,Chicago,0.0,742.0,0.0,742.0
2026-09-24,101070108,Cranbury,1869.0,0.0,0.0,1869.0
2026-09-24,101070108,LA,67147.0,0.0,360.0,66787.0
2026-09-24,101070109,LA,56784.0,0.0,165.0,56619.0
2026-09-24,101070110,Chicago,648.0,0.0,0.0,648.0
2026-09-24,101070110,LA,5945.0,0.0,648.0,5297.0
2026-09-24,101070110,Texas,23.0,0.0,0.0,23.0
2026-09-24,101070111,LA,2.0,0.0,0.0,2.0
2026-09-24,101070112,LA,85353.0,7614.0,12618.0,80349.0
2026-09-24,101070112,Texas,4075.0,0.0,0.0,4075.0
2026-09-24,101070115,Chicago,62.0,0.0,0.0,62.0
2026-09-24,101070115,Cranbury,107.0,0.0,0.0,107.0
2026-09-24,101070115,LA,8318.0,0.0,324.0,7994.0
2026-09-24,101070115,Texas,155.0,0.0,0.0,155.0
2026-09-24,101070116,Chicago,33.0,0.0,0.0,33.0
2026-09-24,101070116,Cranbury,219.0,0.0,0.0,219.0
2026-09-24,101070116,LA,13805.0,0.0,330.0,13475.0
2026-09-24,101070116,Texas,155.0,0.0,0.0,155.0
2026-09-24,101070117,Chicago,2.0,0.0,0.0,2.0
2026-09-24,101070117,Cranbury,134.0,0.0,0.0,134.0
2026-09-24,101070117,LA,10746.0,0.0,210.0,10536.0
2026-09-24,101070117,Texas,155.0,0.0,0.0,155.0
2026-09-24,101070118,Cranbury,64.0,0.0,0.0,64.0
2026-09-24,101070118,LA,8406.0,0.0,732.0,7674.0
2026-09-24,101070118,Texas,155.0,0.0,0.0,155.0
2026-09-24,101070119,LA,962.0,0.0,0.0,962.0
2026-09-24,101070127,LA,118281.0,1920.0,1920.0,118281.0
2026-09-24,101070129,Cranbury,85.0,0.0,85.0,0.0
2026-09-24,101070129,LA,27599.0,0.0,1005.0,26594.0
2026-09-24,101070130,Cranbury,85.0,0.0,85.0,0.0
2026-09-24,101070130,LA,28910.0,0.0,990.0,27920.0
2026-09-24,101070131,Cranbury,85.0,0.0,85.0,0.0
2026-09-24,101070131,LA,29806.0,0.0,990.0,28816.0
2026-09-24,101070132,LA,54.0,0.0,0.0,54.0
2026-09-24,101070134,Chicago,6524.0,0.0,0.0,6524.0
2026-09-24,101070134,Cranbury,16922.0,0.0,4104.0,12818.0
2026-09-24,101070134,LA,30242.0,7790.0,0.0,38032.0
2026-09-24,101070134,Texas,7312.0,0.0,192.0,7120.0
2026-09-24,101070135,Chicago,321.0,0.0,0.0,321.0
2026-09-24,101070135,Cranbury,800.0,0.0,0.0,800.0
2026-09-24,101070135,LA,4864.0,0.0,234.0,4630.0
2026-09-24,101070135,TRANSFER,3240.0,0.0,0.0,0.0
2026-09-24,101070135,Texas,516.0,0.0,72.0,444.0
2026-09-24,101070137,Chicago,285.0,0.0,0.0,285.0
2026-09-24,101070138,Chicago,285.0,0.0,0.0,285.0
2026-09-24,101070139,Chicago,285.0,0.0,0.0,285.0
2026-09-24,101070141,LA,48.0,0.0,0.0,48.0
2026-09-24,101070144,LA,0.0,180.0,0.0,180.0
2026-09-24,101070149,LA,68092.0,0.0,96.0,67996.0
2026-09-24,101070152,LA,6894.0,0.0,0.0,6894.0
2026-09-24,101070153,Chicago,692.0,26.0,75.0,643.0
2026-09-24,101070153,Cranbury,1612.0,0.0,270.0,1342.0
2026-09-24,101070153,LA,41461.0,0.0,1981.0,39480.0
2026-09-24,101070153,Texas,532.0,0.0,0.0,532.0
2026-09-24,101070154,Chicago,440.0,720.0,144.0,1016.0
2026-09-24,101070154,Cranbury,1898.0,576.0,0.0,2474.0
2026-09-24,101070154,LA,27553.0,0.0,2286.0,25267.0
2026-09-24,101070154,Texas,525.0,0.0,0.0,525.0
2026-09-24,101070155,Cranbury,2241.0,0.0,0.0,2241.0
2026-09-24,101070155,LA,33389.0,0.0,0.0,33389.0
2026-09-24,101070156,Chicago,720.0,720.0,306.0,1134.0
2026-09-24,101070156,Cranbury,4289.0,0.0,1638.0,2651.0
2026-09-24,101070156,LA,99771.0,0.0,4482.0,95289.0
2026-09-24,101070156,TRANSFER,63.0,0.0,0.0,0.0
2026-09-24,101070156,Texas,1864.0,0.0,63.0,1801.0
2026-09-24,101070157,LA,17293.0,12300.0,7971.0,21622.0
2026-09-24,101070158,Chicago,576.0,432.0,0.0,1008.0
2026-09-24,101070158,Cranbury,2121.0,0.0,846.0,1275.0
2026-09-24,101070158,LA,27921.0,0.0,1575.0,26346.0
2026-09-24,101070158,Texas,45.0,0.0,0.0,45.0
2026-09-24,101070161,Cranbury,1989.0,0.0,0.0,1989.0
2026-09-24,101070161,LA,89638.0,0.0,5940.0,83698.0
2026-09-24,101070162,Chicago,2334.0,0.0,288.0,2046.0
2026-09-24,101070162,Cranbury,6639.0,2880.0,1548.0,7971.0
2026-09-24,101070162,LA,67160.0,43004.0,29088.0,81076.0
2026-09-24,101070162,Texas,1238.0,0.0,189.0,1049.0
2026-09-24,101070163,LA,24458.0,5400.0,7296.0,22562.0
2026-09-24,101070164,Cranbury,1341.0,0.0,0.0,1341.0
2026-09-24,101070164,LA,73670.0,0.0,1773.0,71897.0
2026-09-24,101070165,Chicago,1927.0,576.0,0.0,2503.0
2026-09-24,101070165,Cranbury,2515.0,2160.0,1053.0,3622.0
2026-09-24,101070165,LA,77684.0,0.0,1503.0,76181.0
2026-09-24,101070165,Texas,548.0,0.0,0.0,548.0
2026-09-24,101070166,LA,12181.0,0.0,2863.0,9318.0
2026-09-24,101070167,Chicago,864.0,0.0,0.0,864.0
2026-09-24,101070167,LA,23252.0,0.0,0.0,23252.0
2026-09-24,101070167,Texas,576.0,0.0,0.0,576.0
2026-09-24,101070168,Chicago,976.0,1512.0,145.0,2343.0
2026-09-24,101070168,Cranbury,7951.0,0.0,684.0,7267.0
2026-09-24,101070168,LA,68499.0,3621.0,7455.0,64665.0
2026-09-24,101070168,Texas,3021.0,0.0,252.0,2769.0
2026-09-24,101070173,LA,8453.0,2549.0,5429.0,5573.0
2026-09-24,101070175,LA,87.0,0.0,0.0,87.0
2026-09-24,101070176,LA,7584.0,0.0,1440.0,6144.0
2026-09-24,101070177,LA,1455.0,0.0,0.0,1455.0
2026-09-24,101070178,LA,30.0,0.0,0.0,30.0
2026-09-24,101070179,LA,4798.0,46.0,2926.0,1918.0
2026-09-24,101070181,Cranbury,41.0,0.0,0.0,41.0
2026-09-24,101070181,LA,17622.0,0.0,432.0,17190.0
2026-09-24,101070182,Cranbury,41.0,0.0,0.0,41.0
2026-09-24,101070182,LA,17807.0,0.0,576.0,17231.0
2026-09-24,101070187,LA,4511.0,4752.0,378.0,8885.0
2026-09-24,101070188,LA,9360.0,8900.0,4509.0,13751.0
2026-09-24,101070191,LA,12114.0,8818.0,4860.0,16072.0
2026-09-24,101070192,Chicago,0.0,864.0,0.0,864.0
2026-09-24,101070192,Cranbury,2032.0,0.0,0.0,2032.0
2026-09-24,101070192,LA,36502.0,0.0,432.0,36070.0
2026-09-24,101070192,Texas,1080.0,0.0,0.0,1080.0
2026-09-24,101070193,LA,9489.0,2808.0,540.0,11757.0
2026-09-24,101070213,Cranbury,63.0,0.0,0.0,63.0
2026-09-24,101070213,LA,10576.0,0.0,1440.0,9136.0
2026-09-24,101070232,LA,718.0,0.0,0.0,718.0
2026-09-24,101070233,LA,656.0,0.0,0.0,656.0
2026-09-24,101070237,Cranbury,200.0,0.0,200.0,0.0
2026-09-24,101070237,LA,16104.0,0.0,384.0,15720.0
2026-09-24,102000276,Cranbury,25.0,0.0,0.0,25.0
2026-09-24,102000276,LA,106.0,400.0,0.0,506.0
2026-09-24,102000283,LA,698.0,0.0,0.0,698.0
2026-09-24,102000288,Cranbury,30.0,0.0,0.0,30.0
2026-09-24,102000288,LA,300.0,0.0,0.0,300.0
2026-09-24,102000305,LA,614.0,0.0,0.0,614.0
2026-09-24,102000382,Chicago,34.0,0.0,0.0,34.0
2026-09-24,102000382,LA,150.0,210.0,0.0,360.0
2026-09-24,102001162,Cranbury,30.0,0.0,0.0,30.0
2026-09-24,102001162,LA,512.0,200.0,0.0,712.0
2026-09-24,102001521,LA,793.0,200.0,0.0,993.0
2026-09-24,102001641,LA,333.0,300.0,0.0,633.0
2026-09-24,102001743,LA,407.0,200.0,0.0,607.0
2026-09-24,102001744,LA,1309.0,0.0,0.0,1309.0
2026-09-24,102002006,Cranbury,60.0,0.0,0.0,60.0
2026-09-24,102002006,LA,230.0,0.0,0.0,230.0
2026-09-24,102002009,LA,472.0,0.0,10.0,462.0
2026-09-24,102002018,Chicago,61.0,0.0,0.0,61.0
2026-09-24,102002018,Cranbury,60.0,0.0,0.0,60.0
2026-09-24,102002018,LA,604.0,0.0,10.0,594.0
2026-09-24,102002033,Cranbury,30.0,0.0,0.0,30.0
2026-09-24,102002033,LA,42.0,200.0,0.0,242.0
2026-09-24,102002036,Cranbury,30.0,0.0,0.0,30.0
2026-09-24,102002036,LA,71.0,300.0,0.0,371.0
2026-09-24,102002037,Cranbury,30.0,0.0,0.0,30.0
2026-09-24,102002037,LA,73.0,300.0,0.0,373.0
2026-09-24,102002069,Chicago,173.0,0.0,0.0,173.0
2026-09-24,102002069,LA,364.0,0.0,7.0,357.0
2026-09-24,102002140,LA,0.0,200.0,0.0,200.0
2026-09-24,102002181,Cranbury,30.0,0.0,0.0,30.0
2026-09-24,102002181,LA,713.0,0.0,0.0,713.0
2026-09-24,102002433,LA,4787.0,0.0,0.0,4787.0
2026-09-24,102002451,Cranbury,135.0,0.0,0.0,135.0
2026-09-24,102002451,LA,505.0,0.0,0.0,505.0
2026-09-24,102002453,Cranbury,142.0,0.0,0.0,142.0
2026-09-24,102002453,LA,0.0,1500.0,0.0,1500.0
2026-09-24,102002453,TRANSFER,294.0,0.0,0.0,0.0
2026-09-24,102002539,LA,2195.0,0.0,0.0,2195.0
2026-09-24,102002539,TRANSFER,60.0,0.0,0.0,0.0
2026-09-24,102002548,LA,1106.0,0.0,0.0,1106.0
2026-09-24,102002584,LA,2393.0,0.0,0.0,2393.0
2026-09-24,102002592,LA,2105.0,0.0,0.0,2105.0
2026-09-24,102002592,TRANSFER,348.0,0.0,0.0,0.0
2026-09-24,102002642,LA,2085.0,0.0,32.0,2053.0
2026-09-24,102002643,LA,7.0,0.0,0.0,7.0
2026-09-24,102002666,Cranbury,85.0,0.0,0.0,85.0
2026-09-24,102002666,LA,1181.0,0.0,0.0,1181.0
2026-09-24,102002666,TRANSFER,134.0,0.0,0.0,0.0
2026-09-24,102002730,Cranbury,240.0,0.0,60.0,180.0
2026-09-24,102002730,LA,6744.0,0.0,0.0,6744.0
2026-09-24,102002730,Texas,217.0,0.0,0.0,217.0
2026-09-24,102002731,Cranbury,120.0,0.0,0.0,120.0
2026-09-24,102002731,LA,9408.0,0.0,0.0,9408.0
2026-09-24,102002731,Texas,187.0,0.0,0.0,187.0
2026-09-24,102002753,Cranbury,11.0,0.0,0.0,11.0
2026-09-24,102002753,LA,21.0,0.0,0.0,21.0
2026-09-24,102002755,Cranbury,17.0,0.0,0.0,17.0
2026-09-24,102002755,LA,1972.0,0.0,96.0,1876.0
2026-09-24,102002772,Cranbury,33.0,0.0,0.0,33.0
2026-09-24,102002772,LA,9843.0,0.0,180.0,9663.0
2026-09-24,102002773,Cranbury,35.0,0.0,0.0,35.0
2026-09-24,102002773,LA,10568.0,0.0,180.0,10388.0
2026-09-24,102002774,Cranbury,35.0,0.0,0.0,35.0
2026-09-24,102002774,LA,6007.0,0.0,90.0,5917.0
2026-09-24,102002775,Cranbury,35.0,0.0,0.0,35.0
2026-09-24,102002775,LA,4664.0,0.0,180.0,4484.0
2026-09-24,102002780,LA,9499.0,0.0,0.0,9499.0
2026-09-24,102002784,LA,9500.0,0.0,0.0,9500.0
2026-09-24,102002785,LA,2300.0,0.0,106.0,2194.0
2026-09-24,901001955,Chicago,20.0,0.0,0.0,20.0
2026-09-24,901001955,LA,105.0,0.0,0.0,105.0
2026-09-24,901001956,Chicago,20.0,0.0,0.0,20.0
2026-09-24,901001956,LA,74.0,0.0,0.0,74.0
2026-09-24,901001956,Texas,15.0,0.0,0.0,15.0
2026-09-24,901001957,Chicago,20.0,0.0,0.0,20.0
2026-09-24,901001957,LA,18.0,0.0,0.0,18.0
2026-09-24,901001961,Chicago,42.0,0.0,0.0,42.0
2026-09-24,901001961,LA,38.0,0.0,0.0,38.0
2026-09-24,901001961,Texas,37.0,0.0,0.0,37.0
2026-09-24,901001964,Chicago,20.0,0.0,0.0,20.0
2026-09-24,901001964,LA,7.0,0.0,0.0,7.0
2026-09-24,901001964,Texas,15.0,0.0,0.0,15.0
2026-09-24,902000868,LA,35.0,0.0,0.0,35.0
2026-09-24,902070007,Cranbury,83.0,0.0,0.0,83.0
2026-09-24,902070007,LA,3717.0,0.0,108.0,3609.0
2026-09-24,903070001,LA,2692.0,0.0,100.0,2592.0
